"Plot Title: PPW1328_10008101"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 10008101, SEN S/N: 10008101)","RH, % (LGR S/N: 10008101, SEN S/N: 10008101)","Coupler Detached (LGR S/N: 10008101)","Bad Battery (LGR S/N: 10008101)","End Of File (LGR S/N: 10008101)"
489,05/26/14 03:59:41 PM,84.900,20.916,,,
490,05/26/14 04:29:41 PM,83.467,24.070,,,
491,05/26/14 04:59:41 PM,81.997,26.085,,,
492,05/26/14 05:29:41 PM,80.139,29.562,,,
493,05/26/14 05:59:41 PM,77.815,34.505,,,
494,05/26/14 06:29:41 PM,75.594,38.463,,,
495,05/26/14 06:59:41 PM,72.093,42.009,,,
496,05/26/14 07:29:41 PM,70.502,44.966,,,
497,05/26/14 07:59:41 PM,68.142,46.051,,,
498,05/26/14 08:29:41 PM,66.814,47.606,,,
499,05/26/14 08:59:41 PM,63.689,50.388,,,
500,05/26/14 09:29:41 PM,63.048,45.639,,,
501,05/26/14 09:59:41 PM,61.376,49.624,,,
502,05/26/14 10:29:41 PM,60.217,53.239,,,
503,05/26/14 10:59:41 PM,58.455,58.370,,,
504,05/26/14 11:29:41 PM,56.512,62.860,,,
505,05/26/14 11:59:41 PM,54.820,67.240,,,
506,05/27/14 12:29:41 AM,53.951,70.701,,,
507,05/27/14 12:59:41 AM,53.209,73.192,,,
508,05/27/14 01:29:41 AM,52.423,74.866,,,
509,05/27/14 01:59:41 AM,51.544,76.568,,,
510,05/27/14 02:29:41 AM,50.664,78.087,,,
511,05/27/14 02:59:41 AM,50.002,79.481,,,
512,05/27/14 03:29:41 AM,49.471,80.473,,,
513,05/27/14 03:59:41 AM,48.360,81.870,,,
514,05/27/14 04:29:41 AM,48.094,84.473,,,
515,05/27/14 04:59:41 AM,49.428,80.900,,,
516,05/27/14 05:29:41 AM,46.974,84.908,,,
517,05/27/14 05:59:41 AM,48.315,86.506,,,
518,05/27/14 06:29:41 AM,50.886,83.556,,,
519,05/27/14 06:59:41 AM,54.037,74.938,,,
520,05/27/14 07:29:41 AM,55.906,72.387,,,
521,05/27/14 07:59:41 AM,57.636,68.826,,,
522,05/27/14 08:29:41 AM,59.572,64.740,,,
523,05/27/14 08:59:41 AM,62.406,60.700,,,
524,05/27/14 09:29:41 AM,65.102,53.288,,,
525,05/27/14 09:59:41 AM,69.213,46.824,,,
526,05/27/14 10:29:41 AM,71.661,42.693,,,
527,05/27/14 10:59:41 AM,73.558,36.271,,,
528,05/27/14 11:29:41 AM,75.985,34.176,,,
529,05/27/14 11:59:41 AM,77.859,32.765,,,
530,05/27/14 12:29:41 PM,79.567,29.536,,,
531,05/27/14 12:59:41 PM,80.978,27.963,,,
532,05/27/14 01:29:41 PM,82.175,26.436,,,
533,05/27/14 01:59:41 PM,82.353,26.237,,,
534,05/27/14 02:29:41 PM,82.486,26.999,,,
535,05/27/14 02:59:41 PM,82.486,27.822,,,
536,05/27/14 03:29:41 PM,82.042,24.708,,,
537,05/27/14 03:59:41 PM,81.819,23.142,,,
538,05/27/14 04:29:41 PM,80.361,25.125,,,
539,05/27/14 04:59:41 PM,78.382,27.681,,,
540,05/27/14 05:29:41 PM,76.419,27.766,,,
541,05/27/14 05:59:41 PM,74.077,30.802,,,
542,05/27/14 06:29:41 PM,70.974,34.315,,,
543,05/27/14 06:59:41 PM,68.484,35.601,,,
544,05/27/14 07:29:41 PM,66.173,39.026,,,
545,05/27/14 07:59:41 PM,64.247,42.127,,,
546,05/27/14 08:29:41 PM,62.490,43.861,,,
547,05/27/14 08:59:41 PM,60.046,47.690,,,
548,05/27/14 09:29:41 PM,58.885,50.738,,,
549,05/27/14 09:59:41 PM,57.979,52.297,,,
550,05/27/14 10:29:41 PM,57.333,53.406,,,
551,05/27/14 10:59:41 PM,54.777,57.182,,,
552,05/27/14 11:29:41 PM,53.253,60.200,,,
553,05/27/14 11:59:41 PM,52.291,62.228,,,
554,05/28/14 12:29:41 AM,54.126,60.131,,,
555,05/28/14 12:59:41 AM,53.690,61.125,,,
556,05/28/14 01:29:41 AM,53.515,60.814,,,
557,05/28/14 01:59:41 AM,53.166,59.630,,,
558,05/28/14 02:29:41 AM,52.992,58.904,,,
559,05/28/14 02:59:41 AM,51.325,60.555,,,
560,05/28/14 03:29:41 AM,50.356,61.813,,,
561,05/28/14 03:59:41 AM,49.471,62.575,,,
562,05/28/14 04:29:41 AM,49.204,62.898,,,
563,05/28/14 04:59:41 AM,48.717,63.778,,,
564,05/28/14 05:29:41 AM,48.583,64.486,,,
565,05/28/14 05:59:41 AM,48.628,65.440,,,
566,05/28/14 06:29:41 AM,51.282,60.345,,,
567,05/28/14 06:59:41 AM,53.166,58.117,,,
568,05/28/14 07:29:41 AM,55.386,54.161,,,
569,05/28/14 07:59:41 AM,57.333,50.497,,,
570,05/28/14 08:29:41 AM,59.659,47.569,,,
571,05/28/14 08:59:41 AM,61.804,43.340,,,
572,05/28/14 09:29:41 AM,63.862,39.889,,,
573,05/28/14 09:59:41 AM,67.798,36.219,,,
574,05/28/14 10:29:41 AM,68.227,32.089,,,
575,05/28/14 10:59:41 AM,70.974,30.087,,,
576,05/28/14 11:29:41 AM,72.783,28.926,,,
577,05/28/14 11:59:41 AM,75.117,25.191,,,
578,05/28/14 12:29:41 PM,76.114,24.032,,,
579,05/28/14 12:59:41 PM,77.639,24.812,,,
580,05/28/14 01:29:41 PM,78.208,23.251,,,
581,05/28/14 01:59:41 PM,77.684,21.919,,,
582,05/28/14 02:29:41 PM,78.733,21.055,,,
583,05/28/14 02:59:41 PM,78.953,21.097,,,
584,05/28/14 03:29:41 PM,78.690,19.488,,,
585,05/28/14 03:59:41 PM,78.165,22.213,,,
586,05/28/14 04:29:41 PM,77.464,26.516,,,
587,05/28/14 04:59:41 PM,76.419,30.340,,,
588,05/28/14 05:29:41 PM,74.856,33.551,,,
589,05/28/14 05:59:41 PM,73.342,35.599,,,
590,05/28/14 06:29:41 PM,71.017,39.474,,,
591,05/28/14 06:59:41 PM,68.657,43.274,,,
592,05/28/14 07:29:41 PM,67.114,43.751,,,
593,05/28/14 07:59:41 PM,64.546,47.477,,,
594,05/28/14 08:29:41 PM,62.233,50.403,,,
595,05/28/14 08:59:41 PM,60.604,53.178,,,
596,05/28/14 09:29:41 PM,59.702,54.665,,,
597,05/28/14 09:59:41 PM,58.755,56.074,,,
598,05/28/14 10:29:41 PM,57.850,57.536,,,
599,05/28/14 10:59:41 PM,57.247,58.714,,,
600,05/28/14 11:29:41 PM,56.988,59.407,,,
601,05/28/14 11:59:41 PM,56.469,60.729,,,
602,05/29/14 12:29:41 AM,55.776,62.761,,,
603,05/29/14 12:59:41 AM,55.863,63.004,,,
604,05/29/14 01:29:41 AM,56.122,62.823,,,
605,05/29/14 01:59:41 AM,56.426,62.115,,,
606,05/29/14 02:29:41 AM,54.473,65.237,,,
607,05/29/14 02:59:41 AM,52.992,68.604,,,
608,05/29/14 03:29:41 AM,52.772,69.495,,,
609,05/29/14 03:59:41 AM,51.940,71.363,,,
610,05/29/14 04:29:41 AM,51.501,72.386,,,
611,05/29/14 04:59:41 AM,51.062,73.514,,,
612,05/29/14 05:29:41 AM,50.974,74.090,,,
613,05/29/14 05:59:41 AM,51.282,74.876,,,
614,05/29/14 06:29:41 AM,53.820,70.460,,,
615,05/29/14 06:59:41 AM,55.602,67.608,,,
616,05/29/14 07:29:41 AM,57.850,62.927,,,
617,05/29/14 07:59:41 AM,59.916,61.281,,,
618,05/29/14 08:29:41 AM,62.919,56.454,,,
619,05/29/14 08:59:41 AM,65.829,48.229,,,
620,05/29/14 09:29:41 AM,68.913,38.438,,,
621,05/29/14 09:59:41 AM,72.351,36.864,,,
622,05/29/14 10:29:41 AM,74.770,33.280,,,
623,05/29/14 10:59:41 AM,76.811,30.054,,,
624,05/29/14 11:29:41 AM,78.339,23.256,,,
625,05/29/14 11:59:41 AM,80.404,20.625,,,
626,05/29/14 12:29:41 PM,81.909,18.751,,,
627,05/29/14 12:59:41 PM,81.597,22.683,,,
628,05/29/14 01:29:41 PM,80.713,22.374,,,
629,05/29/14 01:59:41 PM,80.227,22.807,,,
630,05/29/14 02:29:41 PM,80.361,21.841,,,
631,05/29/14 02:59:41 PM,79.655,23.443,,,
632,05/29/14 03:29:41 PM,77.770,22.683,,,
633,05/29/14 03:59:41 PM,77.727,26.732,,,
634,05/29/14 04:29:41 PM,76.942,22.825,,,
635,05/29/14 04:59:41 PM,76.419,25.585,,,
636,05/29/14 05:29:41 PM,75.333,29.682,,,
637,05/29/14 05:59:41 PM,73.861,33.634,,,
638,05/29/14 06:29:41 PM,70.846,40.537,,,
639,05/29/14 06:59:41 PM,67.757,44.879,,,
640,05/29/14 07:29:41 PM,64.760,48.404,,,
641,05/29/14 07:59:41 PM,61.891,50.067,,,
642,05/29/14 08:29:41 PM,59.616,49.184,,,
643,05/29/14 08:59:41 PM,57.722,49.106,,,
644,05/29/14 09:29:41 PM,56.122,52.182,,,
645,05/29/14 09:59:41 PM,54.909,56.774,,,
646,05/29/14 10:29:41 PM,53.951,60.765,,,
647,05/29/14 10:59:41 PM,52.992,63.317,,,
648,05/29/14 11:29:41 PM,52.423,66.422,,,
649,05/29/14 11:59:41 PM,51.458,68.702,,,
650,05/30/14 12:29:41 AM,50.445,70.892,,,
651,05/30/14 12:59:41 AM,49.294,72.703,,,
652,05/30/14 01:29:41 AM,48.049,75.088,,,
653,05/30/14 01:59:41 AM,47.064,77.632,,,
654,05/30/14 02:29:41 AM,46.616,79.691,,,
655,05/30/14 02:59:41 AM,45.941,81.352,,,
656,05/30/14 03:29:41 AM,45.036,82.860,,,
657,05/30/14 03:59:41 AM,44.082,84.844,,,
658,05/30/14 04:29:41 AM,43.900,85.656,,,
659,05/30/14 04:59:41 AM,43.259,87.180,,,
660,05/30/14 05:29:41 AM,42.939,87.704,,,
661,05/30/14 05:59:41 AM,43.396,88.642,,,
662,05/30/14 06:29:41 AM,44.537,89.108,,,
663,05/30/14 06:59:41 AM,46.974,86.745,,,
664,05/30/14 07:29:41 AM,50.886,82.966,,,
665,05/30/14 07:59:41 AM,54.212,76.906,,,
666,05/30/14 08:29:41 AM,56.901,72.183,,,
667,05/30/14 08:59:41 AM,57.893,71.321,,,
668,05/30/14 09:29:41 AM,59.959,68.399,,,
669,05/30/14 09:59:41 AM,62.447,64.308,,,
670,05/30/14 10:29:41 AM,63.819,60.015,,,
671,05/30/14 10:59:41 AM,65.487,56.149,,,
672,05/30/14 11:29:41 AM,66.985,54.241,,,
673,05/30/14 11:59:41 AM,68.871,50.964,,,
674,05/30/14 12:29:41 PM,70.543,50.461,,,
675,05/30/14 12:59:41 PM,70.587,50.559,,,
676,05/30/14 01:29:41 PM,69.514,51.702,,,
677,05/30/14 01:59:41 PM,69.256,50.899,,,
678,05/30/14 02:29:41 PM,67.798,54.182,,,
679,05/30/14 02:59:41 PM,67.456,54.896,,,
680,05/30/14 03:29:41 PM,66.857,52.744,,,
681,05/30/14 03:59:41 PM,66.258,55.323,,,
682,05/30/14 04:29:41 PM,65.615,55.976,,,
683,05/30/14 04:59:41 PM,64.803,56.092,,,
684,05/30/14 05:29:41 PM,63.219,59.721,,,
685,05/30/14 05:59:41 PM,61.290,65.435,,,
686,05/30/14 06:29:41 PM,59.229,69.221,,,
687,05/30/14 06:59:41 PM,57.506,72.817,,,
688,05/30/14 07:29:41 PM,55.558,76.590,,,
689,05/30/14 07:59:41 PM,53.341,79.312,,,
690,05/30/14 08:29:41 PM,51.544,81.811,,,
691,05/30/14 08:59:41 PM,50.002,84.083,,,
692,05/30/14 09:29:41 PM,48.938,85.641,,,
693,05/30/14 09:59:41 PM,48.182,86.750,,,
694,05/30/14 10:29:41 PM,47.467,87.282,,,
695,05/30/14 10:59:41 PM,46.661,88.394,,,
696,05/30/14 11:29:41 PM,46.076,89.218,,,
697,05/30/14 11:59:41 PM,45.579,89.921,,,
698,05/31/14 12:29:41 AM,45.262,90.030,,,
699,05/31/14 12:59:41 AM,44.674,90.510,,,
700,05/31/14 01:29:41 AM,44.127,91.044,,,
701,05/31/14 01:59:41 AM,44.400,92.199,,,
702,05/31/14 02:29:41 AM,45.896,93.477,,,
703,05/31/14 02:59:41 AM,46.931,94.486,,,
704,05/31/14 03:29:41 AM,46.526,95.630,,,
705,05/31/14 03:59:41 AM,46.436,95.566,,,
706,05/31/14 04:29:41 AM,46.751,95.713,,,
707,05/31/14 04:59:41 AM,46.661,95.325,,,
708,05/31/14 05:29:41 AM,46.616,95.193,,,
709,05/31/14 05:59:41 AM,46.661,95.925,,,
710,05/31/14 06:29:41 AM,47.781,95.742,,,
711,05/31/14 06:59:41 AM,48.850,94.895,,,
712,05/31/14 07:29:41 AM,49.383,94.392,,,
713,05/31/14 07:59:41 AM,50.621,93.198,,,
714,05/31/14 08:29:41 AM,53.341,87.916,,,
715,05/31/14 08:59:41 AM,55.690,82.492,,,
716,05/31/14 09:29:41 AM,58.712,76.563,,,
717,05/31/14 09:59:41 AM,61.934,69.443,,,
718,05/31/14 10:29:41 AM,64.074,64.849,,,
719,05/31/14 10:59:41 AM,66.686,61.025,,,
720,05/31/14 11:29:41 AM,69.085,55.955,,,
721,05/31/14 11:59:41 AM,71.490,52.104,,,
722,05/31/14 12:29:41 PM,73.515,46.931,,,
723,05/31/14 12:59:41 PM,75.117,46.785,,,
724,05/31/14 01:29:41 PM,75.637,45.888,,,
725,05/31/14 01:59:41 PM,77.596,42.516,,,
726,05/31/14 02:29:41 PM,76.942,45.557,,,
727,05/31/14 02:59:41 PM,76.332,45.161,,,
728,05/31/14 03:29:41 PM,75.290,42.664,,,
729,05/31/14 03:59:41 PM,74.856,41.758,,,
730,05/31/14 04:29:41 PM,73.818,42.409,,,
731,05/31/14 04:59:41 PM,72.869,42.673,,,
732,05/31/14 05:29:41 PM,71.791,42.378,,,
733,05/31/14 05:59:41 PM,70.630,45.583,,,
734,05/31/14 06:29:41 PM,68.356,52.892,,,
735,05/31/14 06:59:41 PM,65.316,56.746,,,
736,05/31/14 07:29:41 PM,62.191,60.621,,,
737,05/31/14 07:59:41 PM,59.916,63.092,,,
738,05/31/14 08:29:41 PM,57.936,62.964,,,
739,05/31/14 08:59:41 PM,56.340,63.842,,,
740,05/31/14 09:29:41 PM,55.125,65.301,,,
741,05/31/14 09:59:41 PM,54.037,66.671,,,
742,05/31/14 10:29:41 PM,53.121,68.589,,,
743,05/31/14 10:59:41 PM,52.246,70.122,,,
744,05/31/14 11:29:41 PM,51.678,71.814,,,
745,05/31/14 11:59:41 PM,51.062,73.653,,,
746,06/01/14 12:29:41 AM,50.356,75.463,,,
747,06/01/14 12:59:41 AM,49.692,77.342,,,
748,06/01/14 01:29:41 AM,48.938,78.999,,,
749,06/01/14 01:59:41 AM,48.137,81.063,,,
750,06/01/14 02:29:41 AM,47.736,82.246,,,
751,06/01/14 02:59:41 AM,47.244,83.621,,,
752,06/01/14 03:29:41 AM,46.974,84.829,,,
753,06/01/14 03:59:41 AM,46.346,86.138,,,
754,06/01/14 04:29:41 AM,45.806,86.927,,,
755,06/01/14 04:59:41 AM,45.534,88.162,,,
756,06/01/14 05:29:41 AM,45.669,88.672,,,
757,06/01/14 05:59:41 AM,46.076,89.373,,,
758,06/01/14 06:29:41 AM,47.557,89.165,,,
759,06/01/14 06:59:41 AM,49.959,88.011,,,
760,06/01/14 07:29:41 AM,53.427,84.337,,,
761,06/01/14 07:59:41 AM,57.549,79.404,,,
762,06/01/14 08:29:41 AM,62.319,68.407,,,
763,06/01/14 08:59:41 AM,64.033,65.643,,,
764,06/01/14 09:29:41 AM,65.829,64.869,,,
765,06/01/14 09:59:41 AM,68.999,60.293,,,
766,06/01/14 10:29:41 AM,70.158,56.043,,,
767,06/01/14 10:59:41 AM,72.136,54.062,,,
768,06/01/14 11:29:41 AM,74.250,52.315,,,
769,06/01/14 11:59:41 AM,74.770,51.250,,,
770,06/01/14 12:29:41 PM,77.464,47.429,,,
771,06/01/14 12:59:41 PM,79.128,46.641,,,
772,06/01/14 01:29:41 PM,78.471,46.564,,,
773,06/01/14 01:59:41 PM,77.815,49.408,,,
774,06/01/14 02:29:41 PM,77.815,48.961,,,
775,06/01/14 02:59:41 PM,77.639,43.886,,,
776,06/01/14 03:29:41 PM,76.636,45.988,,,
777,06/01/14 03:59:41 PM,76.768,40.666,,,
778,06/01/14 04:29:41 PM,75.942,40.944,,,
779,06/01/14 04:59:41 PM,74.856,44.482,,,
780,06/01/14 05:29:41 PM,73.558,47.860,,,
781,06/01/14 05:59:41 PM,71.274,51.711,,,
782,06/01/14 06:29:41 PM,68.871,54.825,,,
783,06/01/14 06:59:41 PM,66.000,59.513,,,
784,06/01/14 07:29:41 PM,63.347,63.682,,,
785,06/01/14 07:59:41 PM,61.205,66.864,,,
786,06/01/14 08:29:41 PM,59.358,64.543,,,
787,06/01/14 08:59:41 PM,57.463,61.383,,,
788,06/01/14 09:29:41 PM,56.340,61.221,,,
789,06/01/14 09:59:41 PM,55.429,66.376,,,
790,06/01/14 10:29:41 PM,54.037,65.136,,,
791,06/01/14 10:59:41 PM,52.860,64.440,,,
792,06/01/14 11:29:41 PM,52.029,68.505,,,
793,06/01/14 11:59:41 PM,51.062,72.337,,,
794,06/02/14 12:29:41 AM,50.488,74.952,,,
795,06/02/14 12:59:41 AM,49.338,77.327,,,
796,06/02/14 01:29:41 AM,48.405,79.097,,,
797,06/02/14 01:59:41 AM,47.512,81.308,,,
798,06/02/14 02:29:41 AM,46.616,83.302,,,
799,06/02/14 02:59:41 AM,45.489,84.161,,,
800,06/02/14 03:29:41 AM,45.851,88.723,,,
801,06/02/14 03:59:41 AM,46.526,86.737,,,
802,06/02/14 04:29:41 AM,48.137,87.425,,,
803,06/02/14 04:59:41 AM,48.805,92.400,,,
804,06/02/14 05:29:41 AM,48.938,93.972,,,
805,06/02/14 05:59:41 AM,49.073,94.650,,,
806,06/02/14 06:29:41 AM,49.737,94.799,,,
807,06/02/14 06:59:41 AM,49.561,95.228,,,
808,06/02/14 07:29:41 AM,50.002,94.229,,,
809,06/02/14 07:59:41 AM,50.797,92.583,,,
810,06/02/14 08:29:41 AM,52.203,89.755,,,
811,06/02/14 08:59:41 AM,52.903,87.778,,,
812,06/02/14 09:29:41 AM,54.387,85.719,,,
813,06/02/14 09:59:41 AM,58.109,78.807,,,
814,06/02/14 10:29:41 AM,60.303,73.009,,,
815,06/02/14 10:59:41 AM,63.347,67.019,,,
816,06/02/14 11:29:41 AM,64.332,64.458,,,
817,06/02/14 11:59:41 AM,66.258,61.619,,,
818,06/02/14 12:29:41 PM,68.056,58.140,,,
819,06/02/14 12:59:41 PM,70.630,54.378,,,
820,06/02/14 01:29:41 PM,71.060,54.692,,,
821,06/02/14 01:59:41 PM,69.858,56.296,,,
822,06/02/14 02:29:41 PM,69.471,57.924,,,
823,06/02/14 02:59:41 PM,68.785,58.752,,,
824,06/02/14 03:29:41 PM,66.900,61.678,,,
825,06/02/14 03:59:41 PM,65.872,64.457,,,
826,06/02/14 04:29:41 PM,64.033,66.351,,,
827,06/02/14 04:59:41 PM,63.005,67.600,,,
828,06/02/14 05:29:41 PM,60.474,71.224,,,
829,06/02/14 05:59:41 PM,58.541,74.828,,,
830,06/02/14 06:29:41 PM,56.469,78.252,,,
831,06/02/14 06:59:41 PM,54.691,81.225,,,
832,06/02/14 07:29:41 PM,53.078,84.373,,,
833,06/02/14 07:59:41 PM,51.501,85.023,,,
834,06/02/14 08:29:41 PM,50.002,87.073,,,
835,06/02/14 08:59:41 PM,50.400,89.350,,,
836,06/02/14 09:29:41 PM,51.017,90.604,,,
837,06/02/14 09:59:41 PM,51.017,90.837,,,
838,06/02/14 10:29:41 PM,50.576,92.552,,,
839,06/02/14 10:59:41 PM,50.223,93.498,,,
840,06/02/14 11:29:41 PM,50.311,93.358,,,
841,06/02/14 11:59:41 PM,50.180,93.950,,,
842,06/03/14 12:29:41 AM,49.561,95.076,,,
843,06/03/14 12:59:41 AM,49.249,95.786,,,
844,06/03/14 01:29:41 AM,49.161,95.622,,,
845,06/03/14 01:59:41 AM,49.116,95.515,,,
846,06/03/14 02:29:41 AM,48.805,95.921,,,
847,06/03/14 02:59:41 AM,48.762,96.516,,,
848,06/03/14 03:29:41 AM,48.405,96.812,,,
849,06/03/14 03:59:41 AM,48.405,97.136,,,
850,06/03/14 04:29:41 AM,48.493,96.975,,,
851,06/03/14 04:59:41 AM,48.538,96.782,,,
852,06/03/14 05:29:41 AM,48.450,96.719,,,
853,06/03/14 05:59:41 AM,48.538,96.732,,,
854,06/03/14 06:29:41 AM,48.850,96.729,,,
855,06/03/14 06:59:41 AM,49.428,95.888,,,
856,06/03/14 07:29:41 AM,49.782,95.185,,,
857,06/03/14 07:59:41 AM,50.223,95.225,,,
858,06/03/14 08:29:41 AM,50.974,94.066,,,
859,06/03/14 08:59:41 AM,52.115,92.025,,,
860,06/03/14 09:29:41 AM,53.298,89.801,,,
861,06/03/14 09:59:41 AM,55.125,87.547,,,
862,06/03/14 10:29:41 AM,55.429,87.561,,,
863,06/03/14 10:59:41 AM,57.807,83.655,,,
864,06/03/14 11:29:41 AM,61.761,76.180,,,
865,06/03/14 11:59:41 AM,65.059,68.773,,,
866,06/03/14 12:29:41 PM,67.413,63.228,,,
867,06/03/14 12:59:41 PM,69.085,60.453,,,
868,06/03/14 01:29:41 PM,70.759,57.203,,,
869,06/03/14 01:59:41 PM,71.533,56.713,,,
870,06/03/14 02:29:41 PM,72.136,57.134,,,
871,06/03/14 02:59:41 PM,71.748,58.241,,,
872,06/03/14 03:29:41 PM,72.093,57.315,,,
873,06/03/14 03:59:41 PM,71.834,56.676,,,
874,06/03/14 04:29:41 PM,69.942,58.730,,,
875,06/03/14 04:59:41 PM,69.170,59.974,,,
876,06/03/14 05:29:41 PM,68.056,61.964,,,
877,06/03/14 05:59:41 PM,66.558,65.474,,,
878,06/03/14 06:29:41 PM,64.632,70.246,,,
879,06/03/14 06:59:41 PM,62.661,74.266,,,
880,06/03/14 07:29:41 PM,60.690,76.875,,,
881,06/03/14 07:59:41 PM,58.798,79.692,,,
882,06/03/14 08:29:41 PM,57.333,81.852,,,
883,06/03/14 08:59:41 PM,56.035,83.349,,,
884,06/03/14 09:29:41 PM,54.734,84.532,,,
885,06/03/14 09:59:41 PM,53.602,85.457,,,
886,06/03/14 10:29:41 PM,52.817,87.238,,,
887,06/03/14 10:59:41 PM,51.940,88.253,,,
888,06/03/14 11:29:41 PM,51.501,89.319,,,
889,06/03/14 11:59:41 PM,50.974,89.923,,,
890,06/04/14 12:29:41 AM,50.488,90.452,,,
891,06/04/14 12:59:41 AM,50.002,90.720,,,
892,06/04/14 01:29:41 AM,49.204,91.869,,,
893,06/04/14 01:59:41 AM,48.762,92.010,,,
894,06/04/14 02:29:41 AM,48.672,92.636,,,
895,06/04/14 02:59:41 AM,48.538,92.847,,,
896,06/04/14 03:29:41 AM,48.049,93.030,,,
897,06/04/14 03:59:41 AM,48.049,93.437,,,
898,06/04/14 04:29:41 AM,47.512,93.612,,,
899,06/04/14 04:59:41 AM,47.377,93.643,,,
900,06/04/14 05:29:41 AM,47.422,94.054,,,
901,06/04/14 05:59:41 AM,47.557,94.906,,,
902,06/04/14 06:29:41 AM,49.028,94.795,,,
903,06/04/14 06:59:41 AM,51.413,94.232,,,
904,06/04/14 07:29:41 AM,54.300,93.214,,,
905,06/04/14 07:59:41 AM,58.195,88.889,,,
906,06/04/14 08:29:41 AM,61.804,79.468,,,
907,06/04/14 08:59:41 AM,65.230,71.962,,,
908,06/04/14 09:29:41 AM,68.185,65.005,,,
909,06/04/14 09:59:41 AM,70.846,60.944,,,
910,06/04/14 10:29:41 AM,73.040,55.691,,,
911,06/04/14 10:59:41 AM,74.943,51.990,,,
912,06/04/14 11:29:41 AM,77.072,48.939,,,
913,06/04/14 11:59:41 AM,78.953,43.025,,,
914,06/04/14 12:29:41 PM,81.333,38.260,,,
915,06/04/14 12:59:41 PM,82.308,38.016,,,
916,06/04/14 01:29:41 PM,80.802,42.847,,,
917,06/04/14 01:59:41 PM,81.775,32.283,,,
918,06/04/14 02:29:41 PM,83.332,30.218,,,
919,06/04/14 02:59:41 PM,82.931,31.729,,,
920,06/04/14 03:29:41 PM,81.775,34.374,,,
921,06/04/14 03:59:41 PM,81.199,36.020,,,
922,06/04/14 04:29:41 PM,80.361,36.776,,,
923,06/04/14 04:59:41 PM,79.743,38.469,,,
924,06/04/14 05:29:41 PM,77.815,40.598,,,
925,06/04/14 05:59:41 PM,75.290,44.090,,,
926,06/04/14 06:29:41 PM,72.912,51.016,,,
927,06/04/14 06:59:41 PM,70.329,55.996,,,
928,06/04/14 07:29:41 PM,67.627,59.899,,,
929,06/04/14 07:59:41 PM,64.974,61.382,,,
930,06/04/14 08:29:41 PM,62.748,63.031,,,
931,06/04/14 08:59:41 PM,60.991,65.024,,,
932,06/04/14 09:29:41 PM,59.486,67.334,,,
933,06/04/14 09:59:41 PM,58.152,69.513,,,
934,06/04/14 10:29:41 PM,57.031,71.685,,,
935,06/04/14 10:59:41 PM,55.647,73.743,,,
936,06/04/14 11:29:41 PM,54.343,76.838,,,
937,06/04/14 11:59:41 PM,53.035,78.754,,,
938,06/05/14 12:29:41 AM,52.160,80.206,,,
939,06/05/14 12:59:41 AM,51.282,81.562,,,
940,06/05/14 01:29:41 AM,50.533,82.868,,,
941,06/05/14 01:59:41 AM,49.649,83.904,,,
942,06/05/14 02:29:41 AM,48.938,84.742,,,
943,06/05/14 02:59:41 AM,48.360,85.248,,,
944,06/05/14 03:29:41 AM,47.781,86.251,,,
945,06/05/14 03:59:41 AM,47.244,87.173,,,
946,06/05/14 04:29:41 AM,46.706,87.752,,,
947,06/05/14 04:59:41 AM,46.301,88.630,,,
948,06/05/14 05:29:41 AM,46.346,89.024,,,
949,06/05/14 05:59:41 AM,46.796,89.731,,,
950,06/05/14 06:29:41 AM,48.538,91.081,,,
951,06/05/14 06:59:41 AM,51.237,89.751,,,
952,06/05/14 07:29:41 AM,52.860,89.322,,,
953,06/05/14 07:59:41 AM,55.647,85.616,,,
954,06/05/14 08:29:41 AM,59.486,79.664,,,
955,06/05/14 08:59:41 AM,63.604,73.054,,,
956,06/05/14 09:29:41 AM,66.472,68.888,,,
957,06/05/14 09:59:41 AM,68.484,63.927,,,
958,06/05/14 10:29:41 AM,70.803,61.183,,,
959,06/05/14 10:59:41 AM,72.955,56.831,,,
960,06/05/14 11:29:41 AM,74.943,52.809,,,
961,06/05/14 11:59:41 AM,76.332,49.429,,,
962,06/05/14 12:29:41 PM,76.986,50.623,,,
963,06/05/14 12:59:41 PM,77.292,48.507,,,
964,06/05/14 01:29:41 PM,75.204,50.396,,,
965,06/05/14 01:59:41 PM,75.898,49.557,,,
966,06/05/14 02:29:41 PM,74.424,50.876,,,
967,06/05/14 02:59:41 PM,73.818,50.958,,,
968,06/05/14 03:29:41 PM,74.381,51.189,,,
969,06/05/14 03:59:41 PM,75.463,45.168,,,
970,06/05/14 04:29:41 PM,74.424,48.048,,,
971,06/05/14 04:59:41 PM,73.429,47.755,,,
972,06/05/14 05:29:41 PM,71.361,50.365,,,
973,06/05/14 05:59:41 PM,69.129,53.139,,,
974,06/05/14 06:29:41 PM,67.456,55.728,,,
975,06/05/14 06:59:41 PM,64.418,63.664,,,
976,06/05/14 07:29:41 PM,62.233,67.844,,,
977,06/05/14 07:59:41 PM,59.056,74.462,,,
978,06/05/14 08:29:41 PM,56.815,79.233,,,
979,06/05/14 08:59:41 PM,55.299,82.008,,,
980,06/05/14 09:29:41 PM,53.951,85.288,,,
981,06/05/14 09:59:41 PM,52.641,85.171,,,
982,06/05/14 10:29:41 PM,51.501,86.085,,,
